Symbol,% Chg(Open),Last Trade,Volume    ,P/E (ttm),Market Cap,Daily Low Count,% Chg from 5 day Avg Close,RSI 10 Day,EMA 15 Day,MACD ,Williams % R,% Chg of Range from Low,Money Flow Percent,DM Average (ADX) 14 Day,Bollinger Band®(Middle),Industry                                      ,Exchange,Description              ,Sub-Industry                       ,Dividend,Reported Close,Bid   ,Ask Size,Avg Vol 5 Day,Avg Vol 6 Mo,% Vol Over 5 Day Avg Vol,% Vol Over 6 Mo Avg Vol,In S&P 500,Open  ,High  ,Ask   ,% Held By Institutions,Avg Vol 20 Day,Avg Vol YTD,% Vol Over 20 Day Avg Vol,% Vol Over YTD Avg Vol,In S&P Mid Cap 400,Sector                    ,Dividend Yield,Prev Close,Low   ,Bid Size,Avg Vol 1 Mo,% Vol Over Yesterday's Vol,% Vol Over 1 Mo Avg Vol,Avg $ Vol 5 Day,In S&P Small Cap 600,SER,S&P STARS,S&P Quality Ranking,% Recommend Buy,% Recommend Buy - Hold,% Recommend Hold,% Recommend Hold - Sell,% Recommend Sell,Recommendation Num,Recommendation Avg,Net Income,Revenue,Earnings,Shares outstanding,EPS(ttm),EPS (Yr-0),EPS (Yr-1),EPS (Latest),EPS (Yr-2),EPS (Yr-3),EPS (Yr-4),% 5 Yr Projected Growth Rate,% Margin,Sales per Employee,Change ,Chg from Beg of Mo Open,% Chg from 20 day Avg Close,Chg from 6 Mo Avg Close,% Chg from YTD Avg Close,% Total Return (YTD2),% Total Return (YTD5),% Total Return (9 Mo),Beta Value,High Prev Day,High 1 Mo,High 52 Wk - Daily High,Low 20 Day,Low 52 Wk,% Chg of Range from High,[SMA 15 Day - Last Trade] (%),% Change,Gap    ,Chg from Beg of Yr Open,% Chg from 6 Day Close,Chg from 1 Mo Avg Close,% Chg from 6 Mo Avg Close,% Total Return (YTD0),% Total Return (YTD3),% Total Return (3 Mo),% Return on Equity,Daily High Count,High 5 Day,High YTD,Low Prev Day,Low 1 Mo,Low 52 Wk - Daily Low,High-Last Trade,Chg(Open),% Gap,Chg from 5 day Avg Close,Chg from 20 day Avg Close,% Chg from 1 Mo Avg Close,Chg from YTD Avg Close,% Total Return (YTD1),% Total Return (YTD4),% Total Return (6 Mo),% Return on Assets,High 20 Day,High 52 Wk,Low 5 Day,Low YTD,Trading Range,Relative Strength,Low-Last Trade,Relative P/E Ratio,Dividend Payout Ratio,P/E Ratio (Latest Actual),Price/Book Ratio,Long Term D/E,P/E Ratio (Estimated),P/S Ratio,SMA 10 Day,SMA 50 Day,SMA 120 Day,EMA 20 Day,EMA 100 Day,RSI from Close 10 Day,RSI 50 Day,DM (DI-) Negative 14 Day,% K  ,Bollinger Band®(Top),Momentum from Close 20 Day,Momentum 60 Day,SMA 60 Day,SMA 200 Day,SMA 15 Day,EMA 50 Day,EMA 120 Day,RSI 30 Day,RSI from Close 50 Day,DM (DX) 14 Day,% D  ,MACD Signal,Momentum 40 Day,Momentum from Close 60 Day,SMA 20 Day,SMA 100 Day,EMA 60 Day,RSI from Close 30 Day,DM (DI+) Positive 14 Day,% D Slow,Bollinger Band®(Bottom),Momentum 20 Day,Momentum from Close 40 Day,Money Flow, 
AM    ,-1.64      ,32.45     ,299944    ,26.55    ,6.13B     ,36             ,-0.93                     ,18.61     ,33.97     ,-0.35,-96.72      ,12.99                  ,-7.37             ,25.20                  ,34.43                  ,Oil Gas & Consumable Fuels                    ,NYSE    ,ANTERO MIDSTREAM PARTNERS,Oil & Gas Storage & Transportation ,1.12    ,33.00         ,32.45 ,100     ,287026       ,430089      ,104.50                  ,69.74                  ,No        ,32.99 ,33.12 ,32.48 ,40.82                 ,379614        ,446360     ,79.01                    ,67.20                 ,No                ,Energy                    ,3.40          ,33.00     ,32.35 ,100     ,394918      ,121.09                    ,75.95                  ,9.65M          ,No                  ,NC ,--       ,--                 ,64.29          ,28.57                 ,7.14            ,--                     ,--              ,14                ,1.43              ,236.70M   ,586.35M,236.70M ,185.79M           ,1.24    ,1.24      ,0.74      ,1.54        ,0.05      ,--        ,--        ,24.00                       ,37.48   ,--                ,-0.55  ,-2.38                  ,-4.16                      ,+2.09                  ,-3.46                   ,+50.12               ,0.00                 ,+43.33               ,+1.95     ,33.37        ,35.40    ,2.62                   ,32.81     ,20.52    ,87.01                   ,5.63                         ,-1.67   ,-0.01  ,+1.23                  ,-0.05                 ,-1.52                  ,+6.77                    ,+7.76                ,0.00                 ,+22.78               ,+20.61            ,4               ,34.59     ,35.74   ,32.81       ,32.81   ,-11.83               ,0.67           ,-0.54    ,-0.03,-0.31                   ,-1.43                    ,-4.41                    ,-1.18                 ,+60.00               ,0.00                 ,+26.69               ,+10.93            ,35.40      ,35.74     ,32.81    ,30.45  ,0.77         ,75.00            ,-0.10         ,1.15              ,--                   ,26.55                    ,4.86            ,69.50        ,21.37                ,10.46    ,33.91     ,34.44     ,31.43      ,34.11     ,32.36      ,22.97                ,50.19     ,31.66                   ,3.28 ,35.92               ,-1.75                     ,1.50           ,34.10     ,29.43      ,34.28     ,33.80     ,31.82      ,43.96     ,51.85                ,55.50         ,3.89 ,-0.07      ,-1.15          ,2.13                      ,34.43     ,32.01      ,33.53     ,46.68                ,9.06                    ,4.83    ,32.94                  ,-1.84          ,-1.65                     ,-398.64   , 
FNV   ,-1.63      ,65.02     ,526361    ,96.25    ,11.88B    ,69             ,+2.12                     ,53.34     ,64.47     ,0.23 ,-28.80      ,12.20                  ,-5.26             ,19.94                  ,63.42                  ,Metals & Mining                               ,NYSE    ,FRANCO-NEVADA CORP       ,Gold                               ,0.88    ,66.41         ,64.98 ,100     ,1031711      ,806621      ,51.02                   ,65.26                  ,No        ,66.10 ,66.82 ,65.02 ,80.69                 ,870169        ,726653     ,60.49                    ,72.44                 ,No                ,Materials                 ,1.30          ,66.41     ,64.77 ,200     ,853804      ,38.86                     ,61.65                  ,67.27M         ,No                  ,NC ,--       ,--                 ,31.58          ,21.05                 ,47.37           ,--                     ,--              ,19                ,2.16              ,122.20M   ,609.70M,122.20M ,178.48M           ,0.69    ,0.69      ,0.16      ,0.89        ,0.70      ,0.08      ,0.71      ,4.50                        ,20.04   ,19667.74          ,-1.39  ,+1.29                  ,+4.71                      ,+3.01                  ,+3.12                   ,+31.08               ,+66.08               ,+3.01                ,+0.11     ,66.73        ,67.51    ,14.34                  ,60.10     ,53.31    ,87.80                   ,-1.89                        ,-2.09   ,-0.31  ,+5.42                  ,-0.01                 ,+2.87                  ,+4.75                    ,+11.53               ,+47.64               ,+11.98               ,+3.34             ,29              ,66.73     ,69.06   ,65.87       ,60.10   ,-11.46               ,1.80           ,-1.08    ,-0.47,+1.38                   ,+2.99                    ,+4.51                    ,+2.01                 ,+6.69                ,+52.33               ,-6.81                ,+3.10             ,66.73      ,81.16     ,63.57    ,59.30  ,2.05         ,81.00            ,-0.25         ,4.17              ,--                   ,96.25                    ,2.86            ,--           ,74.26                ,19.44    ,64.89     ,64.85     ,62.62      ,64.39     ,64.10      ,61.67                ,50.98     ,23.37                   ,71.20,66.97               ,2.36                      ,3.63           ,64.33     ,67.19      ,63.79     ,64.08     ,64.20      ,51.84     ,52.50                ,2.78          ,78.57,-0.08      ,2.61           ,6.96                      ,63.42     ,62.23      ,64.01     ,54.52                ,22.10                   ,75.91   ,59.87                  ,0.41           ,3.56                      ,-623.70   , 
I     ,-1.63      ,4.23      ,165007    ,0.51     ,507.54M   ,10             ,-1.38                     ,50.97     ,4.23      ,0.11 ,-48.00      ,16.57                  ,8.27              ,32.86                  ,4.10                   ,Diversified Telecommunication Services        ,NYSE    ,INTELSAT SA              ,Alternative Carriers               ,--      ,4.30          ,4.23  ,600     ,438789       ,504873      ,37.61                   ,32.68                  ,No        ,4.30  ,4.30  ,4.24  ,29.51                 ,1115041       ,681311     ,14.80                    ,24.22                 ,No                ,Telecommunication Services,--            ,4.30      ,4.2161,200     ,1085752     ,50.23                     ,15.20                  ,1.88M          ,No                  ,B  ,--       ,--                 ,--             ,12.50                 ,37.50           ,37.50                  ,12.50           ,8                 ,3.50              ,994.11M   ,--     ,994.11M ,118.03M           ,8.36    ,8.36      ,-36.69    ,-0.61       ,1.99      ,-2.70     ,-1.82     ,-10.58                      ,45.25   ,1902.65           ,-0.07  ,-0.82                  ,+4.79                      ,+0.9865                ,+15.05                  ,-61.84               ,0.00                 ,+54.18               ,+2.08     ,4.40         ,5.87     ,1.57                   ,3.40      ,2.05     ,83.43                   ,-1.15                        ,-1.63   ,0.00   ,+1.52                  ,+0.01                 ,+0.0555                ,+29.77                   ,+61.05               ,-75.07               ,+20.87               ,-24.00            ,0               ,4.59      ,5.87    ,4.22        ,3.40    ,-2.1661              ,0.07           ,-0.07    ,0.00 ,-0.06                   ,+0.1965                  ,+1.31                    ,+0.5624               ,+86.19               ,0.00                 ,+84.44               ,+7.89             ,5.63       ,5.87      ,4.16     ,2.71   ,0.0839       ,99.00            ,-0.0139       ,0.02              ,--                   ,0.51                     ,--              ,-399.14      ,--                   ,--       ,4.28      ,3.88      ,3.38       ,4.20      ,3.63       ,53.70                ,54.01     ,15.36                   ,52.00,4.61                ,-1.57                     ,1.50           ,3.73      ,3.10       ,4.18      ,3.94      ,3.56       ,53.89     ,54.51                ,28.08         ,69.03,0.11       ,0.86           ,1.48                      ,4.10      ,3.51       ,3.86      ,54.68                ,27.36                   ,78.46   ,3.60                   ,-0.75          ,0.95                      ,515.09    , 
INSY  ,-1.62      ,10.94     ,556715    ,35.41    ,795.21M   ,29             ,+3.73                     ,53.58     ,10.72     ,-0.10,-39.68      ,29.03                  ,-28.79            ,20.03                  ,10.87                  ,Biotechnology                                 ,NASDAQ  ,INSYS THERAPEUTICS INC   ,Biotechnology                      ,--      ,11.08         ,10.94 ,400     ,960736       ,927495      ,57.95                   ,60.02                  ,No        ,11.12 ,11.38 ,10.98 ,26.85                 ,892977        ,1106637    ,62.34                    ,50.31                 ,No                ,Health Care               ,--            ,11.08     ,10.76 ,100     ,920637      ,80.03                     ,60.47                  ,10.10M         ,No                  ,C  ,--       ,C                  ,33.33          ,50.00                 ,16.67           ,--                     ,--              ,6                 ,1.83              ,58.48M    ,330.80M,58.48M  ,71.77M            ,0.31    ,0.77      ,0.52      ,0.31        ,0.70      ,-0.87     ,-0.69     ,65.00                       ,17.68   ,648.62            ,-0.14  ,-1.90                  ,+1.96                      ,-0.06                  ,+4.15                   ,-62.95               ,+189.36              ,-18.47               ,+0.60     ,11.18        ,13.28    ,9.84                   ,9.80      ,8.70     ,70.97                   ,-3.10                        ,-1.26   ,+0.04  ,+1.66                  ,+0.10                 ,+0.01                  ,-0.54                    ,+20.43               ,-53.24               ,+8.23                ,+9.49             ,12              ,11.69     ,13.69   ,10.55       ,9.80    ,-2.06                ,0.44           ,-0.18    ,+0.36,+0.40                   ,+0.21                    ,+0.09                    ,+0.44                 ,-38.06               ,+165.25              ,-10.58               ,+7.19             ,13.28      ,21.22     ,9.90     ,9.25   ,0.62         ,87.00            ,-0.18         ,1.53              ,--                   ,14.39                    ,3.15            ,--           ,35.97                ,2.40     ,10.42     ,10.72     ,10.96      ,10.77     ,11.18      ,56.40                ,49.31     ,15.76                   ,60.32,12.16               ,-1.27                     ,1.71           ,10.62     ,12.46      ,10.60     ,10.80     ,11.45      ,50.59     ,49.72                ,32.71         ,56.97,-0.11      ,0.93           ,1.97                      ,10.87     ,10.84      ,10.83     ,51.35                ,31.07                   ,47.11   ,9.57                   ,-1.82          ,1.09                      ,-3089.12  , 
SLW   ,-1.62      ,20.67     ,3834177   ,46.73    ,9.31B     ,67             ,+0.85                     ,54.83     ,20.33     ,0.04 ,-33.67      ,18.31                  ,6.77              ,26.79                  ,19.82                  ,Metals & Mining                               ,NYSE    ,SILVER WHEATON CORP      ,Silver                             ,0.28    ,21.03         ,20.67 ,2200    ,6403029      ,5038254     ,59.88                   ,76.10                  ,No        ,21.01 ,21.25 ,20.68 ,62.93                 ,4812691       ,4619811    ,79.67                    ,82.99                 ,No                ,Materials                 ,1.30          ,21.03     ,20.54 ,2400    ,4937366     ,81.31                     ,77.66                  ,133.49M        ,No                  ,NC ,--       ,B                  ,40.00          ,46.67                 ,13.33           ,--                     ,--              ,15                ,1.73              ,195.14M   ,891.56M,195.14M ,441.49M           ,0.45    ,0.45      ,-0.41     ,0.61        ,0.56      ,1.05      ,1.65      ,35.00                       ,21.89   ,--                ,-0.36  ,+1.44                  ,+6.08                      ,-0.36                  ,+1.09                   ,+3.40                ,-34.86               ,+5.51                ,+0.59     ,21.19        ,21.84    ,10.10                  ,18.68     ,15.70    ,81.69                   ,-3.33                        ,-1.71   ,-0.02  ,+1.31                  ,+0.04                 ,+1.20                  ,-1.66                    ,+8.85                ,-8.61                ,+7.24                ,+4.29             ,19              ,21.68     ,23.06   ,20.66       ,18.68   ,-4.84                ,0.58           ,-0.34    ,-0.10,+0.18                   ,+1.21                    ,+6.07                    ,+0.23                 ,+20.43               ,-30.67               ,-22.57               ,+3.31             ,21.68      ,31.35     ,19.78    ,18.68  ,0.71         ,89.00            ,-0.13         ,2.02              ,--                   ,46.73                    ,1.88            ,24.15        ,34.30                ,10.41    ,20.43     ,20.89     ,20.76      ,20.31     ,20.91      ,60.03                ,49.40     ,14.28                   ,66.33,21.27               ,1.37                      ,0.45           ,20.78     ,23.00      ,19.98     ,20.48     ,21.04      ,50.54     ,50.29                ,28.40         ,68.89,-0.16      ,-0.56          ,2.55                      ,19.82     ,20.20      ,20.56     ,52.17                ,25.62                   ,69.85   ,18.38                  ,1.12           ,-0.39                     ,4571.99   , 
AEE   ,-1.57      ,55.06     ,3722220   ,20.91    ,13.60B    ,97             ,+0.31                     ,50.92     ,55.16     ,0.59 ,-49.19      ,10.97                  ,-6.56             ,29.24                  ,54.93                  ,Multi-Utilities                               ,NYSE    ,AMEREN CORP              ,Multi-Utilities                    ,1.76    ,56.05         ,55.04 ,200     ,1460599      ,1444232     ,254.84                  ,257.73                 ,Yes       ,55.94 ,56.44 ,55.06 ,71.58                 ,1489355       ,1337847    ,249.92                   ,278.22                ,No                ,Utilities                 ,3.10          ,56.05     ,54.89 ,300     ,1523269     ,343.59                    ,244.36                 ,81.72M         ,No                  ,C  ,*        ,B                  ,25.00          ,8.33                  ,58.33           ,8.33                   ,--              ,12                ,2.50              ,659.00M   ,5.87B  ,659.00M ,242.64M           ,2.68    ,2.68      ,2.59      ,2.77        ,2.40      ,1.19      ,-4.01     ,6.10                        ,11.13   ,680.03            ,-0.99  ,+1.03                  ,+2.04                      ,+4.71                  ,+4.92                   ,+45.18               ,+117.69              ,+13.27               ,+0.39     ,56.57        ,56.57    ,-0.93                  ,53.48     ,46.29    ,89.03                   ,-0.22                        ,-1.77   ,-0.11  ,+2.47                  ,-0.01                 ,+1.18                  ,+9.17                    ,+7.72                ,+55.24               ,+12.34               ,+9.38             ,39              ,56.57     ,56.57   ,55.97       ,53.48   ,-8.60                ,1.38           ,-0.88    ,-0.20,+0.17                   ,+1.12                    ,+2.16                    ,+2.63                 ,+18.05               ,+92.10               ,+12.61               ,+2.73             ,56.57      ,55.51     ,54.61    ,51.35  ,1.55         ,70.00            ,-0.17         ,0.91              ,--                   ,20.91                    ,2.04            ,91.03        ,20.24                ,2.32     ,55.38     ,53.66     ,51.51      ,54.94     ,52.69      ,68.09                ,56.31     ,17.62                   ,50.81,56.34               ,1.76                      ,2.49           ,53.43     ,51.33      ,54.94     ,53.88     ,52.34      ,56.80     ,59.44                ,16.82         ,74.57,0.56       ,3.36           ,4.23                      ,54.93     ,52.14      ,53.58     ,62.52                ,24.75                   ,83.41   ,53.52                  ,0.36           ,4.23                      ,-1583.00  , 
PBF   ,-1.55      ,20.95     ,1675460   ,12.23    ,2.32B     ,31             ,+1.10                     ,35.74     ,21.68     ,-0.74,-79.52      ,11.80                  ,-18.06            ,21.45                  ,22.00                  ,Oil Gas & Consumable Fuels                    ,NYSE    ,PBF ENERGY INC           ,Oil & Gas Refining & Marketing     ,1.20    ,21.23         ,20.94 ,400     ,2115151      ,2536383     ,79.21                   ,66.06                  ,No        ,21.28 ,21.44 ,20.95 ,85.75                 ,2274257       ,2349646    ,73.67                    ,71.31                 ,No                ,Energy                    ,5.70          ,21.23     ,20.89 ,900     ,2258816     ,89.99                     ,74.17                  ,44.33M         ,No                  ,C  ,--       ,--                 ,31.25          ,6.25                  ,43.75           ,18.75                  ,--              ,16                ,2.50              ,225.52M   ,15.92B ,225.52M ,109.28M           ,1.74    ,1.74      ,1.65      ,1.53        ,-0.51     ,1.20      ,0.08      ,-10.04                      ,1.07    ,5030.15           ,-0.28  ,-3.87                  ,-3.49                      ,-2.64                  ,-9.89                   ,-29.62               ,0.00                 ,-3.49                ,+1.37     ,21.64        ,25.15    ,14.24                  ,20.44     ,19.47    ,88.20                   ,3.50                         ,-1.32   ,+0.05  ,-7.34                  ,+0.01                 ,-1.08                  ,-11.06                   ,-22.92               ,-8.15                ,+3.33                ,+12.28            ,5               ,21.92     ,28.92   ,20.68       ,20.44   ,-1.42                ,0.49           ,-0.33    ,+0.24,+0.23                   ,-0.77                    ,-4.85                    ,-2.33                 ,-32.72               ,-39.21               ,+14.70               ,+3.29             ,25.15      ,35.68     ,20.44    ,20.44  ,0.55         ,3.00             ,-0.07         ,0.53              ,--                   ,12.23                    ,1.15            ,82.02        ,13.85                ,0.15     ,21.44     ,23.22     ,23.99      ,21.95     ,23.68      ,38.67                ,44.06     ,28.50                   ,20.48,23.71               ,-2.21                     ,-6.60          ,23.59     ,23.47      ,21.68     ,23.02     ,23.87      ,40.91     ,44.60                ,22.64         ,21.95,-0.68      ,-2.54          ,-6.59                     ,22.00     ,24.54      ,23.22     ,41.82                ,17.98                   ,20.59   ,20.28                  ,-3.54          ,-2.08                     ,-5044.81  , 
FDS   ,-1.53      ,165.19    ,854556    ,20.67    ,6.91B     ,42             ,+0.23                     ,19.27     ,176.02    ,-1.07,-98.64      ,7.79                   ,-26.64            ,16.62                  ,177.25                 ,Capital Markets                               ,NYSE    ,FACTSET RESEARCH SYSTEMS ,Financial Exchanges & Data         ,2.00    ,174.55        ,165.13,100     ,255509       ,319085      ,334.45                  ,267.81                 ,No        ,167.75,168.03,165.27,96.36                 ,236804        ,224162     ,360.87                   ,381.22                ,Yes               ,Financials                ,1.10          ,174.55    ,164.95,200     ,229257      ,211.10                    ,372.75                 ,44.90M         ,No                  ,F  ,***      ,A+                 ,--             ,5.56                  ,66.67           ,16.67                  ,11.11           ,18                ,3.33              ,338.82M   ,--     ,338.82M ,39.57M            ,8.45    ,8.19      ,5.71      ,7.27        ,4.92      ,4.45      ,4.12      ,10.70                       ,30.06   ,134.58            ,-9.36  ,-14.49                 ,-1.52                      ,+6.97                  ,-0.57                   ,+14.87               ,+90.44               ,+12.81               ,+0.77     ,176.74       ,182.56   ,15.61                  ,173.78    ,143.08   ,92.21                   ,7.06                         ,-5.36   ,-6.80  ,+0.13                  ,-0.06                 ,-3.70                  ,+4.16                    ,+7.10                ,+69.26               ,+11.37               ,+65.51            ,2               ,182.56    ,183.64  ,173.78      ,173.78  ,-21.87               ,2.84           ,-2.56    ,-3.90,+0.39                   ,-2.70                    ,-2.07                    ,-1.01                 ,+19.89               ,+104.20              ,+0.51                ,+33.47            ,182.56     ,183.64    ,173.78   ,164.04 ,3.08         ,73.00            ,-0.24         ,0.90              ,--                   ,21.31                    ,--              ,57.98        ,24.00                ,--       ,176.67    ,176.49    ,167.31     ,176.47    ,172.08     ,35.79                ,44.94     ,40.68                   ,1.36 ,183.62              ,-6.91                     ,3.25           ,175.18    ,168.14     ,176.86    ,175.33    ,171.11     ,38.85     ,51.87                ,44.71         ,12.51,0.14       ,-7.75          ,11.83                     ,177.25    ,169.69     ,174.60    ,49.35                ,15.54                   ,22.72   ,170.87                 ,-12.71         ,1.07                      ,-1057.75  , 
CATO  ,-1.49      ,21.10     ,217352    ,12.58    ,537.82M   ,20             ,+1.67                     ,29.86     ,22.12     ,-1.09,-75.72      ,39.29                  ,4.15              ,48.78                  ,22.46                  ,Specialty Retail                              ,NYSE    ,CATO CORP  -CL A         ,Apparel Retail                     ,1.32    ,21.64         ,21.09 ,400     ,348657       ,214807      ,62.34                   ,101.18                 ,No        ,21.42 ,21.44 ,21.13 ,82.36                 ,359863        ,290581     ,60.40                    ,74.80                 ,No                ,Consumer Discretionary    ,6.10          ,21.64     ,20.88 ,100     ,354821      ,77.12                     ,61.26                  ,7.39M          ,Yes                 ,D  ,--       ,B+                 ,--             ,--                    ,100.00          ,--                     ,--              ,1                 ,3.00              ,47.21M    ,956.57M,47.21M  ,24.85M            ,1.72    ,1.72      ,2.39      ,1.50        ,2.15      ,1.86      ,2.11      ,10.00                       ,4.94    ,--                ,-0.54  ,-4.08                  ,-3.63                      ,-6.84                  ,-13.89                  ,-41.40               ,-1.35                ,-31.97               ,+0.95     ,22.03        ,26.49    ,17.93                  ,20.43     ,22.67    ,60.71                   ,4.49                         ,-2.50   ,-0.22  ,-9.32                  ,-0.01                 ,-1.30                  ,-24.00                   ,-27.08               ,-13.07               ,-14.61               ,+11.85            ,1               ,22.03     ,31.35   ,21.11       ,20.43   ,1.79                 ,0.34           ,-0.32    ,-1.02,+0.36                   ,-0.82                    ,-5.67                    ,-3.49                 ,-39.94               ,-0.63                ,-25.53               ,+7.56             ,25.61      ,39.37     ,20.43    ,20.43  ,0.56         ,2.00             ,-0.22         ,0.54              ,--                   ,12.58                    ,1.51            ,--           ,14.43                ,0.56     ,21.65     ,24.64     ,27.93      ,22.52     ,26.73      ,34.96                ,36.51     ,29.81                   ,24.28,24.48               ,-4.11                     ,-9.16          ,25.15     ,30.78      ,22.05     ,24.46     ,27.44      ,33.25     ,37.47                ,44.25         ,34.16,-1.09      ,-4.40          ,-8.35                     ,22.46     ,27.55      ,24.99     ,34.83                ,11.52                   ,32.30   ,20.43                  ,-3.91          ,-4.24                     ,218.41    , 
HA    ,-1.44      ,48.05     ,519720    ,11.24    ,2.62B     ,36             ,+1.89                     ,45.98     ,48.51     ,-0.66,-52.61      ,36.91                  ,4.45              ,29.02                  ,48.62                  ,Airlines                                      ,NASDAQ  ,HAWAIIAN HOLDINGS INC    ,Airlines                           ,--      ,49.00         ,48.05 ,300     ,718304       ,743412      ,72.35                   ,69.91                  ,No        ,48.75 ,49.29 ,48.10 ,95.81                 ,827743        ,778010     ,62.79                    ,66.80                 ,No                ,Industrials               ,--            ,49.00     ,47.33 ,500     ,799419      ,80.71                     ,65.01                  ,34.20M         ,Yes                 ,D  ,--       ,B                  ,36.36          ,--                    ,45.45           ,9.09                   ,9.09            ,11                ,2.55              ,235.43M   ,2.45B  ,235.43M ,53.45M            ,4.36    ,4.36      ,2.98      ,4.80        ,1.10      ,0.98      ,1.01      ,8.06                        ,9.61    ,395.32            ,-0.95  ,-1.30                  ,+0.78                      ,-1.92                  ,-4.74                   ,+120.78              ,+822.86              ,+20.24               ,+1.25     ,49.37        ,50.30    ,11.61                  ,46.05     ,34.69    ,63.09                   ,0.78                         ,-1.94   ,-0.25  ,-9.50                  ,+0.03                 ,+0.25                  ,-3.77                    ,-14.04               ,+252.88              ,-5.26                ,+41.80            ,2               ,49.37     ,58.50   ,47.75       ,46.05   ,-12.64               ,1.24           ,-0.70    ,-0.51,+0.91                   ,+0.38                    ,+0.51                    ,-2.44                 ,+4.69                ,+671.50              ,+3.55                ,+9.06             ,50.30      ,60.90     ,46.05    ,46.05  ,1.96         ,6.00             ,-0.73         ,0.49              ,--                   ,11.24                    ,4.70            ,73.17        ,10.20                ,1.07     ,48.40     ,50.44     ,51.23      ,48.74     ,50.39      ,51.48                ,46.91     ,21.07                   ,47.39,50.33               ,-0.50                     ,-10.15         ,51.48     ,48.34      ,48.42     ,50.11     ,50.12      ,45.12     ,48.09                ,13.41         ,58.06,-0.77      ,-3.15          ,-9.00                     ,48.62     ,51.92      ,50.35     ,46.97                ,16.09                   ,51.47   ,46.91                  ,-0.60          ,-2.50                     ,511.75    , 
HCA   ,-1.43      ,88.70     ,3180728   ,12.40    ,33.52B    ,75             ,+4.99                     ,62.31     ,85.81     ,0.67 ,-24.10      ,30.80                  ,15.40             ,30.46                  ,85.90                  ,Health Care Providers & Services              ,NYSE    ,HCA HOLDINGS INC         ,Health Care Facilities             ,--      ,90.49         ,88.66 ,100     ,4558075      ,2884356     ,69.78                   ,110.28                 ,Yes       ,89.99 ,90.17 ,88.70 ,86.33                 ,2792853       ,2465048    ,113.89                   ,129.03                ,No                ,Health Care               ,--            ,90.49     ,88.05 ,400     ,2741819     ,37.05                     ,116.01                 ,394.39M        ,No                  ,C  ,***      ,--                 ,52.17          ,17.39                 ,26.09           ,4.35                   ,--              ,23                ,1.83              ,3.43B     ,41.49B ,3.43B   ,370.44M           ,7.30    ,7.30      ,4.99      ,7.37        ,4.16      ,3.37      ,3.49      ,10.75                       ,6.97    ,197.10            ,-1.79  ,+0.75                  ,+5.34                      ,+12.00                 ,+9.05                   ,+12.47               ,+297.92              ,+11.82               ,+0.71     ,91.03        ,91.03    ,-1.55                  ,81.36     ,67.00    ,69.20                   ,-3.82                        ,-1.98   ,-0.50  ,+14.34                 ,+0.07                 ,+4.52                  ,+15.28                   ,+22.25               ,+76.35               ,+23.06               ,-46.06            ,5               ,91.03     ,91.03   ,87.76       ,81.36   ,-21.05               ,1.47           ,-1.29    ,-0.55,+4.30                   ,+4.59                    ,+5.26                    ,+7.51                 ,+12.66               ,+118.88              ,+15.47               ,+10.32            ,91.03      ,88.62     ,81.36    ,73.52  ,2.13         ,87.00            ,-0.65         ,0.54              ,--                   ,12.40                    ,--              ,-553.38      ,12.27                ,0.81     ,85.19     ,84.03     ,78.92      ,85.59     ,81.18      ,71.58                ,58.32     ,14.66                   ,75.90,90.18               ,2.71                      ,14.81          ,82.92     ,78.03      ,85.31     ,83.68     ,80.56      ,59.86     ,60.69                ,41.98         ,80.81,0.42       ,9.41           ,16.93                     ,85.90     ,79.00      ,83.05     ,63.75                ,35.87                   ,60.96   ,81.62                  ,1.46           ,10.97                     ,7156.60   , 
